A | epoch   1 |    10/   53 batches | lr 0.001000 | 32.54 ms | loss 0.09287 | ppl     1.10
G | epoch   2 |    40/   53 batches | lr 0.001000 |  6.64 ms | loss 0.04422 | ppl     1.05
G | epoch   2 |    50/   53 batches | lr 0.001000 |  7.21 ms | loss 0.05246 | ppl     1.05
H | epoch   2 |    10/   53 batches | lr 0.001000 |  7.37 ms | loss 0.03414 | ppl     1.03
H | epoch   2 |    20/   53 batches | lr 0.001000 |  7.19 ms | loss 0.01803 | ppl     1.02
H | epoch   2 |    30/   53 batches | lr 0.001000 |  6.76 ms | loss 0.03365 | ppl     1.03
H | epoch   2 |    40/   53 batches | lr 0.001000 |  7.11 ms | loss 0.03155 | ppl     1.03
H | epoch   2 |    50/   53 batches | lr 0.001000 |  7.73 ms | loss 0.03020 | ppl     1.03
I | epoch   2 |    30/  150 batches | lr 0.000960 |  7.46 ms | loss 0.02111 | ppl     1.02
I | epoch   2 |    60/  150 batches | lr 0.000960 |  7.26 ms | loss 0.02320 | ppl     1.02
I | epoch   2 |    90/  150 batches | lr 0.000960 |  7.30 ms | loss 0.01761 | ppl     1.02
I | epoch   2 |   120/  150 batches | lr 0.000960 |  7.12 ms | loss 0.02505 | ppl     1.03
I | epoch   2 |   150/  150 batches | lr 0.000960 |  7.22 ms | loss 0.01867 | ppl     1.02
-----------------------------------------------------------------------------------------
| end of epoch   2 | time:  3.94s | valid loss(mse) 0.12833 | valid ppl     1.14
-----------------------------------------------------------------------------------------
A | epoch   3 |    10/   53 batches | lr 0.001000 |  6.37 ms | loss 0.02623 | ppl     1.03
A | epoch   3 |    20/   53 batches | lr 0.001000 |  8.33 ms | loss 0.02571 | ppl     1.03
A | epoch   3 |    30/   53 batches | lr 0.001000 |  7.10 ms | loss 0.02160 | ppl     1.02
A | epoch   3 |    40/   53 batches | lr 0.001000 |  7.87 ms | loss 0.02178 | ppl     1.02
A | epoch   3 |    50/   53 batches | lr 0.001000 |  7.15 ms | loss 0.01748 | ppl     1.02
B | epoch   3 |    10/   53 batches | lr 0.001000 |  7.60 ms | loss 0.05807 | ppl     1.06
B | epoch   3 |    20/   53 batches | lr 0.001000 |  7.16 ms | loss 0.02878 | ppl     1.03
B | epoch   3 |    30/   53 batches | lr 0.001000 |  7.82 ms | loss 0.04326 | ppl     1.04
B | epoch   3 |    40/   53 batches | lr 0.001000 |  7.42 ms | loss 0.03122 | ppl     1.03
B | epoch   3 |    50/   53 batches | lr 0.001000 |  6.43 ms | loss 0.02755 | ppl     1.03
C | epoch   3 |    10/   53 batches | lr 0.001000 |  8.26 ms | loss 0.04688 | ppl     1.05
C | epoch   3 |    20/   53 batches | lr 0.001000 |  7.49 ms | loss 0.02686 | ppl     1.03
C | epoch   3 |    30/   53 batches | lr 0.001000 |  6.68 ms | loss 0.03101 | ppl     1.03
C | epoch   3 |    40/   53 batches | lr 0.001000 |  7.57 ms | loss 0.02419 | ppl     1.02
C | epoch   3 |    50/   53 batches | lr 0.001000 |  7.44 ms | loss 0.03725 | ppl     1.04
D | epoch   3 |    10/   53 batches | lr 0.001000 |  9.04 ms | loss 0.07907 | ppl     1.08
D | epoch   3 |    20/   53 batches | lr 0.001000 |  5.95 ms | loss 0.04126 | ppl     1.04
D | epoch   3 |    30/   53 batches | lr 0.001000 |  8.77 ms | loss 0.06211 | ppl     1.06
D | epoch   3 |    40/   53 batches | lr 0.001000 |  6.22 ms | loss 0.05225 | ppl     1.05
D | epoch   3 |    50/   53 batches | lr 0.001000 |  8.22 ms | loss 0.04526 | ppl     1.05
E | epoch   3 |    10/   53 batches | lr 0.001000 |  8.24 ms | loss 0.06315 | ppl     1.07
E | epoch   3 |    20/   53 batches | lr 0.001000 |  6.67 ms | loss 0.03231 | ppl     1.03
E | epoch   3 |    30/   53 batches | lr 0.001000 |  7.48 ms | loss 0.06286 | ppl     1.06
E | epoch   3 |    40/   53 batches | lr 0.001000 |  6.59 ms | loss 0.05252 | ppl     1.05
E | epoch   3 |    50/   53 batches | lr 0.001000 |  7.59 ms | loss 0.05437 | ppl     1.06
G | epoch   3 |    10/   53 batches | lr 0.001000 |  7.86 ms | loss 0.04832 | ppl     1.05
G | epoch   3 |    20/   53 batches | lr 0.001000 |  7.38 ms | loss 0.02669 | ppl     1.03
G | epoch   3 |    30/   53 batches | lr 0.001000 |  7.04 ms | loss 0.04475 | ppl     1.05
G | epoch   3 |    40/   53 batches | lr 0.001000 |  7.27 ms | loss 0.04373 | ppl     1.04
G | epoch   3 |    50/   53 batches | lr 0.001000 |  6.69 ms | loss 0.05151 | ppl     1.05
H | epoch   3 |    10/   53 batches | lr 0.001000 |  7.86 ms | loss 0.03355 | ppl     1.03
H | epoch   3 |    20/   53 batches | lr 0.001000 |  6.93 ms | loss 0.01769 | ppl     1.02
H | epoch   3 |    30/   53 batches | lr 0.001000 |  7.10 ms | loss 0.03357 | ppl     1.03
H | epoch   3 |    40/   53 batches | lr 0.001000 |  6.67 ms | loss 0.03193 | ppl     1.03
H | epoch   3 |    50/   53 batches | lr 0.001000 |  7.13 ms | loss 0.03043 | ppl     1.03
I | epoch   3 |    30/  150 batches | lr 0.000941 |  7.52 ms | loss 0.02051 | ppl     1.02
I | epoch   3 |    60/  150 batches | lr 0.000941 |  7.48 ms | loss 0.02320 | ppl     1.02
I | epoch   3 |    90/  150 batches | lr 0.000941 |  6.95 ms | loss 0.01768 | ppl     1.02
I | epoch   3 |   120/  150 batches | lr 0.000941 |  6.96 ms | loss 0.02524 | ppl     1.03
I | epoch   3 |   150/  150 batches | lr 0.000941 |  7.25 ms | loss 0.01876 | ppl     1.02
-----------------------------------------------------------------------------------------
| end of epoch   3 | time:  3.92s | valid loss(mse) 0.12266 | valid ppl     1.13
-----------------------------------------------------------------------------------------
A | epoch   4 |    10/   53 batches | lr 0.001000 |  8.38 ms | loss 0.02017 | ppl     1.02
A | epoch   4 |    20/   53 batches | lr 0.001000 |  5.89 ms | loss 0.01116 | ppl     1.01
A | epoch   4 |    30/   53 batches | lr 0.001000 |  8.39 ms | loss 0.01216 | ppl     1.01
A | epoch   4 |    40/   53 batches | lr 0.001000 |  6.60 ms | loss 0.01765 | ppl     1.02
A | epoch   4 |    50/   53 batches | lr 0.001000 |  6.67 ms | loss 0.01312 | ppl     1.01
B | epoch   4 |    10/   53 batches | lr 0.001000 |  7.38 ms | loss 0.02023 | ppl     1.02
B | epoch   4 |    20/   53 batches | lr 0.001000 |  7.63 ms | loss 0.01545 | ppl     1.02
B | epoch   4 |    30/   53 batches | lr 0.001000 |  7.43 ms | loss 0.01442 | ppl     1.01
B | epoch   4 |    40/   53 batches | lr 0.001000 |  6.73 ms | loss 0.02090 | ppl     1.02
B | epoch   4 |    50/   53 batches | lr 0.001000 |  7.52 ms | loss 0.01770 | ppl     1.02
C | epoch   4 |    10/   53 batches | lr 0.001000 |  7.59 ms | loss 0.04669 | ppl     1.05
C | epoch   4 |    20/   53 batches | lr 0.001000 |  7.46 ms | loss 0.02693 | ppl     1.03
C | epoch   4 |    30/   53 batches | lr 0.001000 |  7.01 ms | loss 0.03114 | ppl     1.03
C | epoch   4 |    40/   53 batches | lr 0.001000 |  6.83 ms | loss 0.02436 | ppl     1.02
C | epoch   4 |    50/   53 batches | lr 0.001000 |  6.68 ms | loss 0.03794 | ppl     1.04
D | epoch   4 |    10/   53 batches | lr 0.001000 |  7.83 ms | loss 0.02214 | ppl     1.02
D | epoch   4 |    20/   53 batches | lr 0.001000 |  6.74 ms | loss 0.03183 | ppl     1.03
D | epoch   4 |    30/   53 batches | lr 0.001000 |  7.54 ms | loss 0.01866 | ppl     1.02
D | epoch   4 |    40/   53 batches | lr 0.001000 |  6.65 ms | loss 0.02300 | ppl     1.02
D | epoch   4 |    50/   53 batches | lr 0.001000 |  7.94 ms | loss 0.01611 | ppl     1.02
E | epoch   4 |    10/   53 batches | lr 0.001000 |  8.32 ms | loss 0.06310 | ppl     1.07
E | epoch   4 |    20/   53 batches | lr 0.001000 |  6.92 ms | loss 0.03173 | ppl     1.03
E | epoch   4 |    30/   53 batches | lr 0.001000 |  7.11 ms | loss 0.06212 | ppl     1.06
E | epoch   4 |    40/   53 batches | lr 0.001000 |  7.53 ms | loss 0.05167 | ppl     1.05
E | epoch   4 |    50/   53 batches | lr 0.001000 |  6.69 ms | loss 0.05361 | ppl     1.06
G | epoch   4 |    10/   53 batches | lr 0.001000 |  8.31 ms | loss 0.04768 | ppl     1.05
G | epoch   4 |    20/   53 batches | lr 0.001000 |  6.67 ms | loss 0.02594 | ppl     1.03
G | epoch   4 |    30/   53 batches | lr 0.001000 |  7.71 ms | loss 0.04228 | ppl     1.04
G | epoch   4 |    40/   53 batches | lr 0.001000 |  6.54 ms | loss 0.03970 | ppl     1.04
G | epoch   4 |    50/   53 batches | lr 0.001000 |  7.52 ms | loss 0.04156 | ppl     1.04
H | epoch   4 |    10/   53 batches | lr 0.001000 |  7.39 ms | loss 0.03348 | ppl     1.03
H | epoch   4 |    20/   53 batches | lr 0.001000 |  7.72 ms | loss 0.01749 | ppl     1.02
H | epoch   4 |    30/   53 batches | lr 0.001000 |  7.14 ms | loss 0.03269 | ppl     1.03
H | epoch   4 |    40/   53 batches | lr 0.001000 |  5.97 ms | loss 0.03061 | ppl     1.03
H | epoch   4 |    50/   53 batches | lr 0.001000 |  8.55 ms | loss 0.02909 | ppl     1.03
I | epoch   4 |    30/  150 batches | lr 0.000922 |  7.34 ms | loss 0.02103 | ppl     1.02
I | epoch   4 |    60/  150 batches | lr 0.000922 |  7.11 ms | loss 0.02272 | ppl     1.02
I | epoch   4 |    90/  150 batches | lr 0.000922 |  7.25 ms | loss 0.01768 | ppl     1.02
I | epoch   4 |   120/  150 batches | lr 0.000922 |  7.20 ms | loss 0.02309 | ppl     1.02
I | epoch   4 |   150/  150 batches | lr 0.000922 |  7.25 ms | loss 0.01717 | ppl     1.02
-----------------------------------------------------------------------------------------
| end of epoch   4 | time:  3.92s | valid loss(mse) 0.15060 | valid ppl     1.16
-----------------------------------------------------------------------------------------
A | epoch   5 |    10/   53 batches | lr 0.001000 |  8.41 ms | loss 0.02122 | ppl     1.02
A | epoch   5 |    20/   53 batches | lr 0.001000 |  6.92 ms | loss 0.01234 | ppl     1.01
A | epoch   5 |    30/   53 batches | lr 0.001000 |  7.18 ms | loss 0.01189 | ppl     1.01
A | epoch   5 |    40/   53 batches | lr 0.001000 |  7.56 ms | loss 0.01732 | ppl     1.02
A | epoch   5 |    50/   53 batches | lr 0.001000 |  6.70 ms | loss 0.01205 | ppl     1.01
B | epoch   5 |    10/   53 batches | lr 0.001000 |  7.54 ms | loss 0.02863 | ppl     1.03
B | epoch   5 |    20/   53 batches | lr 0.001000 |  6.66 ms | loss 0.01105 | ppl     1.01
B | epoch   5 |    30/   53 batches | lr 0.001000 |  8.05 ms | loss 0.01681 | ppl     1.02
B | epoch   5 |    40/   53 batches | lr 0.001000 |  6.95 ms | loss 0.01683 | ppl     1.02
B | epoch   5 |    50/   53 batches | lr 0.001000 |  6.70 ms | loss 0.01779 | ppl     1.02
C | epoch   5 |    10/   53 batches | lr 0.001000 |  8.29 ms | loss 0.04673 | ppl     1.05
C | epoch   5 |    20/   53 batches | lr 0.001000 |  7.48 ms | loss 0.02720 | ppl     1.03
C | epoch   5 |    30/   53 batches | lr 0.001000 |  6.68 ms | loss 0.03093 | ppl     1.03
C | epoch   5 |    40/   53 batches | lr 0.001000 |  7.41 ms | loss 0.02471 | ppl     1.03
C | epoch   5 |    50/   53 batches | lr 0.001000 |  7.61 ms | loss 0.03834 | ppl     1.04
D | epoch   5 |    10/   53 batches | lr 0.001000 |  8.33 ms | loss 0.02325 | ppl     1.02
D | epoch   5 |    20/   53 batches | lr 0.001000 |  7.47 ms | loss 0.01351 | ppl     1.01
D | epoch   5 |    30/   53 batches | lr 0.001000 |  7.39 ms | loss 0.01197 | ppl     1.01
D | epoch   5 |    40/   53 batches | lr 0.001000 |  7.15 ms | loss 0.01743 | ppl     1.02
D | epoch   5 |    50/   53 batches | lr 0.001000 |  7.02 ms | loss 0.01494 | ppl     1.02
E | epoch   5 |    10/   53 batches | lr 0.001000 |  7.46 ms | loss 0.06136 | ppl     1.06
E | epoch   5 |    20/   53 batches | lr 0.001000 |  7.04 ms | loss 0.03155 | ppl     1.03
E | epoch   5 |    30/   53 batches | lr 0.001000 |  7.18 ms | loss 0.06097 | ppl     1.06
E | epoch   5 |    40/   53 batches | lr 0.001000 |  6.63 ms | loss 0.05170 | ppl     1.05
E | epoch   5 |    50/   53 batches | lr 0.001000 |  7.42 ms | loss 0.05247 | ppl     1.05
G | epoch   5 |    10/   53 batches | lr 0.001000 |  7.34 ms | loss 0.01613 | ppl     1.02
G | epoch   5 |    20/   53 batches | lr 0.001000 |  7.68 ms | loss 0.02531 | ppl     1.03
G | epoch   5 |    30/   53 batches | lr 0.001000 |  6.64 ms | loss 0.01646 | ppl     1.02
G | epoch   5 |    40/   53 batches | lr 0.001000 |  6.71 ms | loss 0.01959 | ppl     1.02
G | epoch   5 |    50/   53 batches | lr 0.001000 |  7.52 ms | loss 0.01265 | ppl     1.01
H | epoch   5 |    10/   53 batches | lr 0.001000 |  8.01 ms | loss 0.02846 | ppl     1.03
H | epoch   5 |    20/   53 batches | lr 0.001000 |  7.29 ms | loss 0.01467 | ppl     1.01
H | epoch   5 |    30/   53 batches | lr 0.001000 |  6.81 ms | loss 0.02390 | ppl     1.02
H | epoch   5 |    40/   53 batches | lr 0.001000 |  6.71 ms | loss 0.01563 | ppl     1.02
H | epoch   5 |    50/   53 batches | lr 0.001000 |  7.91 ms | loss 0.01167 | ppl     1.01
I | epoch   5 |    30/  150 batches | lr 0.000904 |  7.75 ms | loss 0.01643 | ppl     1.02
I | epoch   5 |    60/  150 batches | lr 0.000904 |  7.02 ms | loss 0.01850 | ppl     1.02
I | epoch   5 |    90/  150 batches | lr 0.000904 |  7.15 ms | loss 0.01373 | ppl     1.01
I | epoch   5 |   120/  150 batches | lr 0.000904 |  7.22 ms | loss 0.01642 | ppl     1.02
I | epoch   5 |   150/  150 batches | lr 0.000904 |  7.22 ms | loss 0.01421 | ppl     1.01
-----------------------------------------------------------------------------------------
| end of epoch   5 | time:  3.92s | valid loss(mse) 0.18118 | valid ppl     1.20
-----------------------------------------------------------------------------------------
A | epoch   6 |    10/   53 batches | lr 0.001000 |  8.21 ms | loss 0.01844 | ppl     1.02
A | epoch   6 |    20/   53 batches | lr 0.001000 |  6.77 ms | loss 0.00859 | ppl     1.01
A | epoch   6 |    30/   53 batches | lr 0.001000 |  7.49 ms | loss 0.01057 | ppl     1.01
A | epoch   6 |    40/   53 batches | lr 0.001000 |  7.40 ms | loss 0.01553 | ppl     1.02
A | epoch   6 |    50/   53 batches | lr 0.001000 |  6.76 ms | loss 0.01427 | ppl     1.01
B | epoch   6 |    10/   53 batches | lr 0.001000 |  7.18 ms | loss 0.02833 | ppl     1.03
B | epoch   6 |    20/   53 batches | lr 0.001000 |  6.71 ms | loss 0.00880 | ppl     1.01
B | epoch   6 |    30/   53 batches | lr 0.001000 |  8.28 ms | loss 0.01853 | ppl     1.02
B | epoch   6 |    40/   53 batches | lr 0.001000 |  7.07 ms | loss 0.01560 | ppl     1.02
B | epoch   6 |    50/   53 batches | lr 0.001000 |  6.28 ms | loss 0.01533 | ppl     1.02
C | epoch   6 |    10/   53 batches | lr 0.001000 |  7.73 ms | loss 0.04654 | ppl     1.05
C | epoch   6 |    20/   53 batches | lr 0.001000 |  6.65 ms | loss 0.02710 | ppl     1.03
C | epoch   6 |    30/   53 batches | lr 0.001000 |  7.56 ms | loss 0.03100 | ppl     1.03
C | epoch   6 |    40/   53 batches | lr 0.001000 |  6.66 ms | loss 0.02433 | ppl     1.02
C | epoch   6 |    50/   53 batches | lr 0.001000 |  7.88 ms | loss 0.03803 | ppl     1.04
D | epoch   6 |    10/   53 batches | lr 0.001000 |  7.47 ms | loss 0.02380 | ppl     1.02
D | epoch   6 |    20/   53 batches | lr 0.001000 |  7.50 ms | loss 0.01015 | ppl     1.01
D | epoch   6 |    30/   53 batches | lr 0.001000 |  6.71 ms | loss 0.01335 | ppl     1.01
D | epoch   6 |    40/   53 batches | lr 0.001000 |  7.84 ms | loss 0.01454 | ppl     1.01
D | epoch   6 |    50/   53 batches | lr 0.001000 |  7.14 ms | loss 0.01429 | ppl     1.01
E | epoch   6 |    10/   53 batches | lr 0.001000 |  7.50 ms | loss 0.05475 | ppl     1.06
E | epoch   6 |    20/   53 batches | lr 0.001000 |  7.53 ms | loss 0.02671 | ppl     1.03
E | epoch   6 |    30/   53 batches | lr 0.001000 |  7.00 ms | loss 0.03863 | ppl     1.04
E | epoch   6 |    40/   53 batches | lr 0.001000 |  7.13 ms | loss 0.02511 | ppl     1.03
E | epoch   6 |    50/   53 batches | lr 0.001000 |  7.10 ms | loss 0.02445 | ppl     1.02
G | epoch   6 |    10/   53 batches | lr 0.001000 |  8.35 ms | loss 0.01361 | ppl     1.01
G | epoch   6 |    20/   53 batches | lr 0.001000 |  7.47 ms | loss 0.00817 | ppl     1.01
G | epoch   6 |    30/   53 batches | lr 0.001000 |  7.56 ms | loss 0.01138 | ppl     1.01
G | epoch   6 |    40/   53 batches | lr 0.001000 |  6.63 ms | loss 0.01479 | ppl     1.01
G | epoch   6 |    50/   53 batches | lr 0.001000 |  7.43 ms | loss 0.01375 | ppl     1.01
H | epoch   6 |    10/   53 batches | lr 0.001000 |  7.87 ms | loss 0.01297 | ppl     1.01
H | epoch   6 |    20/   53 batches | lr 0.001000 |  6.72 ms | loss 0.00444 | ppl     1.00
H | epoch   6 |    30/   53 batches | lr 0.001000 |  7.54 ms | loss 0.01194 | ppl     1.01
H | epoch   6 |    40/   53 batches | lr 0.001000 |  6.70 ms | loss 0.00877 | ppl     1.01
H | epoch   6 |    50/   53 batches | lr 0.001000 |  7.44 ms | loss 0.00784 | ppl     1.01
I | epoch   6 |    30/  150 batches | lr 0.000886 |  7.33 ms | loss 0.01438 | ppl     1.01
I | epoch   6 |    60/  150 batches | lr 0.000886 |  7.16 ms | loss 0.01651 | ppl     1.02
I | epoch   6 |    90/  150 batches | lr 0.000886 |  6.91 ms | loss 0.01236 | ppl     1.01
I | epoch   6 |   120/  150 batches | lr 0.000886 |  7.22 ms | loss 0.01496 | ppl     1.02
I | epoch   6 |   150/  150 batches | lr 0.000886 |  7.22 ms | loss 0.01320 | ppl     1.01
-----------------------------------------------------------------------------------------
| end of epoch   6 | time:  3.89s | valid loss(mse) 0.15150 | valid ppl     1.16
-----------------------------------------------------------------------------------------
A | epoch   7 |    10/   53 batches | lr 0.001000 |  8.35 ms | loss 0.02141 | ppl     1.02
A | epoch   7 |    20/   53 batches | lr 0.001000 |  7.33 ms | loss 0.00935 | ppl     1.01
A | epoch   7 |    30/   53 batches | lr 0.001000 |  7.42 ms | loss 0.01186 | ppl     1.01
A | epoch   7 |    40/   53 batches | lr 0.001000 |  6.92 ms | loss 0.01509 | ppl     1.02
A | epoch   7 |    50/   53 batches | lr 0.001000 |  6.64 ms | loss 0.01098 | ppl     1.01
B | epoch   7 |    10/   53 batches | lr 0.001000 |  8.33 ms | loss 0.02175 | ppl     1.02
B | epoch   7 |    20/   53 batches | lr 0.001000 |  7.09 ms | loss 0.00885 | ppl     1.01
B | epoch   7 |    30/   53 batches | lr 0.001000 |  7.07 ms | loss 0.01207 | ppl     1.01
B | epoch   7 |    40/   53 batches | lr 0.001000 |  6.57 ms | loss 0.01496 | ppl     1.02
B | epoch   7 |    50/   53 batches | lr 0.001000 |  7.62 ms | loss 0.01439 | ppl     1.01
C | epoch   7 |    10/   53 batches | lr 0.001000 |  7.35 ms | loss 0.04615 | ppl     1.05
C | epoch   7 |    20/   53 batches | lr 0.001000 |  6.66 ms | loss 0.02685 | ppl     1.03
C | epoch   7 |    30/   53 batches | lr 0.001000 |  7.44 ms | loss 0.03110 | ppl     1.03
C | epoch   7 |    40/   53 batches | lr 0.001000 |  6.77 ms | loss 0.02416 | ppl     1.02
C | epoch   7 |    50/   53 batches | lr 0.001000 |  7.47 ms | loss 0.03759 | ppl     1.04
D | epoch   7 |    10/   53 batches | lr 0.001000 |  7.40 ms | loss 0.02536 | ppl     1.03
D | epoch   7 |    20/   53 batches | lr 0.001000 |  7.60 ms | loss 0.00837 | ppl     1.01
D | epoch   7 |    30/   53 batches | lr 0.001000 |  6.69 ms | loss 0.01363 | ppl     1.01
D | epoch   7 |    40/   53 batches | lr 0.001000 |  7.41 ms | loss 0.01555 | ppl     1.02
